#chrom,start,end,region,0X,1X,10X,30X,100X,500X,1000X,5000X,10000X,plate,batch,mixture,1X_ratio,10X_ratio,30X_ratio,100X_ratio,500X_ratio,1000X_ratio,5000X_ratio,10000X_ratio
MN908947.3,21563,25384,S,3821,3582,2959,2950,2948,2948,2948,1880,1208,06-16-23-V2,NWRB: varskip,o5-4,0.9374509290761581,0.7744046061240513,0.7720492017796389,0.7715257785919917,0.7715257785919917,0.7715257785919917,0.49201779638838,0.3161476053389165
MN908947.3,21563,25384,S,3821,3607,2952,2949,2949,2947,2942,1878,1047,06-16-23-V2,NWRB: varskip,o4-4,0.9439937189217482,0.7725726249672861,0.7717874901858153,0.7717874901858153,0.7712640669981681,0.76995550902905,0.4914943732007328,0.27401203873331587
MN908947.3,21563,25384,S,3821,3821,3821,3821,3821,3600,3600,2956,2539,07-12-23-V2A,PWRB: varskip,0adgio1o2o3o4o5,1.0,1.0,1.0,1.0,0.942161737764983,0.942161737764983,0.7736194713425805,0.6644857367181366
MN908947.3,21563,25384,S,3821,3821,3601,3601,3600,3600,3201,2956,2540,07-12-23-V2A,PWRB: varskip,0adgio1,1.0,0.9424234493588066,0.9424234493588066,0.942161737764983,0.942161737764983,0.837738811829364,0.7736194713425805,0.6647474483119602
MN908947.3,21563,25384,S,3821,3585,3576,3576,3574,3329,2948,2402,2106,07-12-23-V2A,PWRB: varskip,o2o3o4o5,0.9382360638576289,0.9358806595132164,0.9358806595132164,0.9353572363255692,0.8712378958387856,0.7715257785919917,0.6286312483643025,0.551164616592515
MN908947.3,21563,25384,S,3821,3821,3603,3601,3600,3193,3191,2948,2530,07-12-23-V2A,PWRB: varskip,0agio1o2,1.0,0.9429468725464538,0.9424234493588066,0.942161737764983,0.8356451190787751,0.835121695891128,0.7715257785919917,0.6621303323737242
MN908947.3,21563,25384,S,3821,3821,3605,3602,3600,3600,3598,3345,2775,07-12-23-V2A,PWRB: varskip,0o5o3o4,1.0,0.943470295734101,0.9426851609526302,0.942161737764983,0.942161737764983,0.9416383145773358,0.8754252813399633,0.7262496728605077
MN908947.3,21563,25384,S,3821,3608,3560,3196,3193,3192,3192,2956,2540,07-12-23-V2A,PWRB: varskip,adgio1o2o3,0.9442554305155718,0.9316932740120387,0.836430253860246,0.8356451190787751,0.8353834074849515,0.8353834074849515,0.7736194713425805,0.6647474483119602
MN908947.3,21563,25384,S,3821,3506,3209,3196,3193,3191,3188,2948,2757,07-12-23-V2A,PWRB: varskip,agio3o4o5,0.917560847945564,0.8398325045799528,0.836430253860246,0.8356451190787751,0.835121695891128,0.8343365611096571,0.7715257785919917,0.7215388641716828
MN908947.3,21563,25384,S,3821,3821,3199,3196,3193,3192,3191,2956,2767,07-12-23-V2A,PWRB: varskip,o1o2o3o4o5,1.0,0.8372153886417169,0.836430253860246,0.8356451190787751,0.8353834074849515,0.835121695891128,0.7736194713425805,0.7241559801099189
MN908947.3,21563,25384,S,3821,3707,3602,3601,3600,3596,3590,3355,2753,07-12-23-V2A,PWRB: varskip,0,0.9701648783041089,0.9426851609526302,0.9424234493588066,0.942161737764983,0.9411148913896885,0.9395446218267469,0.8780423972781994,0.7204920177963884
MN908947.3,21563,25384,S,3821,3821,3200,3196,3193,3192,3192,2956,2783,07-12-23-V2A,PWRB: varskip,o1o2,1.0,0.8374771002355405,0.836430253860246,0.8356451190787751,0.8353834074849515,0.8353834074849515,0.7736194713425805,0.7283433656110966
MN908947.3,21563,25384,S,3821,3821,3340,3330,3329,3329,3329,2112,1622,07-12-23-V2A,PWRB: varskip,o3,1.0,0.8741167233708453,0.8714996074326092,0.8712378958387856,0.8712378958387856,0.8712378958387856,0.5527348861554567,0.4244962051818896
MN908947.3,21563,25384,S,3821,3588,3577,3576,3574,3329,2948,2361,2339,07-12-23-V2A,PWRB: varskip,o5,0.9390211986390997,0.93614237110704,0.9358806595132164,0.9353572363255692,0.8712378958387856,0.7715257785919917,0.6179010730175347,0.6121434179534153
MN908947.3,21563,25384,S,3821,3612,3199,3196,2955,2948,2948,2524,2341,07-12-23-V2A,PWRB: varskip,o4,0.9453022768908662,0.8372153886417169,0.836430253860246,0.7733577597487569,0.7715257785919917,0.7715257785919917,0.6605600628107825,0.6126668411410625
MN908947.3,21563,25384,S,3821,3821,3821,3821,3821,3821,3821,2779,2351,07-12-23-V2A,PWRB: varskip,0-2,1.0,1.0,1.0,1.0,1.0,1.0,0.7272965192358022,0.6152839570792986
MN908947.3,21563,25384,S,3821,3228,3196,3196,3193,3192,3192,2783,1946,07-12-23-V2A,PWRB: varskip,a,0.8448050248626015,0.836430253860246,0.836430253860246,0.8356451190787751,0.8353834074849515,0.8353834074849515,0.7283433656110966,0.509290761580738
MN908947.3,21563,25384,S,3821,3623,3214,3195,3193,3192,3192,2954,2554,07-12-23-V2A,PWRB: varskip,g,0.9481811044229259,0.841141062549071,0.8361685422664225,0.8356451190787751,0.8353834074849515,0.8353834074849515,0.7730960481549333,0.6684114106254907
MN908947.3,21563,25384,S,3821,3546,3196,3195,3193,3192,3192,2956,2779,07-12-23-V2A,PWRB: varskip,i,0.9280293116985082,0.836430253860246,0.8361685422664225,0.8356451190787751,0.8353834074849515,0.8353834074849515,0.7736194713425805,0.7272965192358022
MN908947.3,21563,25384,S,3821,3590,3196,3195,3193,3192,3192,2849,2326,07-12-23-V2A,PWRB: varskip,d,0.9395446218267469,0.836430253860246,0.8361685422664225,0.8356451190787751,0.8353834074849515,0.8353834074849515,0.7456163308034546,0.6087411672337084
MN908947.3,21563,25384,S,3821,3575,3204,3196,3193,3191,3191,2956,2133,07-12-23-V2A,PWRB: varskip,o1,0.9356189479193928,0.8385239466108348,0.836430253860246,0.8356451190787751,0.835121695891128,0.835121695891128,0.7736194713425805,0.5582308296257524
MN908947.3,21563,25384,S,3821,3584,3576,3576,3360,3325,2948,2417,2348,07-12-23-V2A,PWRB: varskip,o2,0.9379743522638053,0.9358806595132164,0.9358806595132164,0.8793509552473174,0.8701910494634912,0.7715257785919917,0.6325569222716566,0.6144988222978278
MN908947.3,21563,25384,S,3821,3821,3821,3821,3821,3600,3600,3192,2929,07-12-23-V2A,PWRB: varskip,0-3,1.0,1.0,1.0,1.0,0.942161737764983,0.942161737764983,0.8353834074849515,0.7665532583093431
MN908947.3,21563,25384,S,3821,3624,2962,2952,2949,2948,2948,2524,2343,07-12-23-V2A,PWRB: varskip,o3-2,0.9484428160167495,0.7751897409055221,0.7725726249672861,0.7717874901858153,0.7715257785919917,0.7715257785919917,0.6605600628107825,0.6131902643287097
MN908947.3,21563,25384,S,3821,3651,3174,3161,3158,3156,3156,1710,1703,07-12-23-V2A,PWRB: varskip,o3-3,0.9555090290499869,0.8306725987961266,0.8272703480764197,0.826485213294949,0.8259617901073018,0.8259617901073018,0.4475268254383669,0.44569484428160167
MN908947.3,21563,25384,S,3821,3609,2957,2951,2949,2948,2948,2524,1892,07-12-23-V2A,PWRB: varskip,o5-2,0.9445171421093954,0.7738811829364041,0.7723109133734625,0.7717874901858153,0.7715257785919917,0.7715257785919917,0.6605600628107825,0.4951583355142633
MN908947.3,21563,25384,S,3821,3582,2965,2962,2949,2948,2948,2524,1939,07-12-23-V2A,PWRB: varskip,o5-3,0.9374509290761581,0.775974875686993,0.7751897409055221,0.7717874901858153,0.7715257785919917,0.7715257785919917,0.6605600628107825,0.5074587804239727
MN908947.3,21563,25384,S,3821,3582,3206,3196,2949,2948,2948,2524,2338,07-12-23-V2A,PWRB: varskip,o4-2,0.9374509290761581,0.839047369798482,0.836430253860246,0.7717874901858153,0.7715257785919917,0.7715257785919917,0.6605600628107825,0.6118817063595917
MN908947.3,21563,25384,S,3821,3588,3577,3576,3574,2948,2948,2516,2341,07-12-23-V2A,PWRB: varskip,o4-3,0.9390211986390997,0.93614237110704,0.9358806595132164,0.9353572363255692,0.7715257785919917,0.7715257785919917,0.6584663700601937,0.6126668411410625
MN908947.3,21563,25384,S,3821,3219,3196,3196,3193,2948,2947,2524,2349,07-12-23-V2A,PWRB: varskip,o2-2,0.842449620518189,0.836430253860246,0.836430253860246,0.8356451190787751,0.7715257785919917,0.7712640669981681,0.6605600628107825,0.6147605338916514
MN908947.3,21563,25384,S,3821,3583,3340,3332,3331,3329,3323,2524,2351,07-12-23-V2A,PWRB: varskip,o2o3o4o5-2,0.9377126406699817,0.8741167233708453,0.8720230306202564,0.8717613190264328,0.8712378958387856,0.869667626275844,0.6605600628107825,0.6152839570792986
MN908947.3,21563,25384,S,3821,3821,3577,3347,3330,3329,2948,2516,2334,07-12-23-V2A,PWRB: varskip,o2o3o4o5-3,1.0,0.93614237110704,0.8759487045276105,0.8714996074326092,0.8712378958387856,0.7715257785919917,0.6584663700601937,0.6108348599842973
MN908947.3,21563,25384,S,3821,3821,3602,3601,3600,3600,3600,2956,2534,07-12-23-V2A,PWRB: varskip,0adgio1-2,1.0,0.9426851609526302,0.9424234493588066,0.942161737764983,0.942161737764983,0.942161737764983,0.7736194713425805,0.6631771787490186
MN908947.3,21563,25384,S,3821,3821,3821,3821,3821,3821,3600,2956,2623,07-12-23-V2A,PWRB: varskip,0aio1o2o3o4o5,1.0,1.0,1.0,1.0,1.0,0.942161737764983,0.7736194713425805,0.6864695105993196
MN908947.3,21563,25384,S,3821,3618,3602,3601,3601,3600,3599,3364,2733,07-12-23-V2A,PWRB: varskip,0-4,0.9468725464538079,0.9426851609526302,0.9424234493588066,0.9424234493588066,0.942161737764983,0.9419000261711594,0.8803978016226118,0.7152577859199163
MN908947.3,21563,25384,S,3821,3821,3196,3195,3193,3192,3192,2783,2574,07-12-23-V2A,PWRB: varskip,a-2,1.0,0.836430253860246,0.8361685422664225,0.8356451190787751,0.8353834074849515,0.8353834074849515,0.7283433656110966,0.6736456425019628
MN908947.3,21563,25384,S,3821,3821,3576,3576,3574,3573,3573,2784,2570,07-12-23-V2A,PWRB: varskip,g-2,1.0,0.9358806595132164,0.9358806595132164,0.9353572363255692,0.9350955247317456,0.9350955247317456,0.7286050772049202,0.6725987961266684
MN908947.3,21563,25384,S,3821,3598,3196,3195,3194,3192,3191,2783,2146,07-12-23-V2A,PWRB: varskip,i-2,0.9416383145773358,0.836430253860246,0.8361685422664225,0.8359068306725987,0.8353834074849515,0.835121695891128,0.7283433656110966,0.5616330803454593
MN908947.3,21563,25384,S,3821,3579,3206,3195,3194,3192,3191,2956,2332,07-12-23-V2A,PWRB: varskip,d-2,0.9366657942946872,0.839047369798482,0.8361685422664225,0.8359068306725987,0.8353834074849515,0.835121695891128,0.7736194713425805,0.6103114367966501
MN908947.3,21563,25384,S,3821,3208,3199,3195,3193,3192,3192,2946,2353,07-12-23-V2A,PWRB: varskip,o1-2,0.8395707929861292,0.8372153886417169,0.8361685422664225,0.8356451190787751,0.8353834074849515,0.8353834074849515,0.7710023554043444,0.6158073802669458
MN908947.3,21563,25384,S,3821,3215,3197,2955,2951,2949,2948,2524,1896,07-12-23-V2A,PWRB: varskip,o2-3,0.8414027741428945,0.8366919654540697,0.7733577597487569,0.7723109133734625,0.7717874901858153,0.7715257785919917,0.6605600628107825,0.4962051818895577
MN908947.3,21563,25384,S,3821,3821,3821,3821,3579,3577,3404,2266,2095,07-12-23-V2A,PWRB: varskip,o3-4,1.0,1.0,1.0,0.9366657942946872,0.93614237110704,0.8908662653755561,0.593038471604292,0.5482857890604553
MN908947.3,21563,25384,S,3821,3821,3821,3577,3577,3577,3577,2981,2688,07-12-23-V2A,PWRB: varskip,o5-4,1.0,1.0,0.93614237110704,0.93614237110704,0.93614237110704,0.93614237110704,0.7801622611881707,0.703480764197854
MN908947.3,21563,25384,S,3821,3821,3202,3196,3148,2948,2948,2524,1781,07-12-23-V2A,PWRB: varskip,o4-4,1.0,0.8380005234231876,0.836430253860246,0.8238680973567128,0.7715257785919917,0.7715257785919917,0.6605600628107825,0.46610834859984296
